seriesuid,point_index,nodule_index,z,y,x,rel_z,rel_y,rel_x,grid_h,grid_w,estimated_depth
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,7,1,71.0,65.0,261.0,0.24912280701754386,0.2559055118110236,0.8130841121495327,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,8,1,71.0,70.0,262.0,0.24912280701754386,0.2755905511811024,0.8161993769470405,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,9,1,71.0,68.0,257.0,0.24912280701754386,0.2677165354330709,0.8006230529595015,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,10,2,115.0,144.1999969482422,40.5,0.40350877192982454,0.5677165234182763,0.1261682242990654,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,11,2,115.0,144.0,38.0,0.40350877192982454,0.5669291338582677,0.11838006230529595,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,12,2,115.0,142.0,41.0,0.40350877192982454,0.5590551181102362,0.1277258566978193,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,13,2,115.0,146.0,42.0,0.40350877192982454,0.5748031496062992,0.1308411214953271,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,14,2,115.0,145.0,39.0,0.40350877192982454,0.5708661417322834,0.12149532710280374,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,15,3,85.0,126.88235473632812,288.4117736816406,0.2982456140350877,0.49953682967058316,0.8984790457371982,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,16,3,85.0,126.0,287.0,0.2982456140350877,0.49606299212598426,0.8940809968847352,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,17,3,85.0,125.0,289.0,0.2982456140350877,0.4921259842519685,0.9003115264797508,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,18,3,85.0,128.0,290.0,0.2982456140350877,0.5039370078740157,0.9034267912772586,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,19,3,85.0,127.0,287.0,0.2982456140350877,0.5,0.8940809968847352,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,20,4,116.0,206.6666717529297,243.25,0.4070175438596491,0.8136483139879122,0.7577881619937694,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,21,4,116.0,206.0,242.0,0.4070175438596491,0.8110236220472441,0.7538940809968847,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,22,4,116.0,205.0,244.0,0.4070175438596491,0.8070866141732284,0.7601246105919003,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,23,4,116.0,208.0,244.0,0.4070175438596491,0.8188976377952756,0.7601246105919003,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,24,4,116.0,207.0,242.0,0.4070175438596491,0.8149606299212598,0.7538940809968847,255,322,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,0,0,152.0,184.6774139404297,262.9032287597656,0.5296167247386759,0.753785363022162,0.7778202034312592,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,1,0,152.0,184.0,260.0,0.5296167247386759,0.7510204081632653,0.7692307692307693,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,2,0,152.0,183.0,265.0,0.5296167247386759,0.746938775510204,0.7840236686390533,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,3,0,152.0,187.0,264.0,0.5296167247386759,0.763265306122449,0.7810650887573964,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,4,0,152.0,185.0,260.0,0.5296167247386759,0.7551020408163265,0.7692307692307693,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,5,1,179.0,180.17391967773438,84.0,0.6236933797909407,0.7354037537866709,0.2485207100591716,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,6,1,179.0,180.0,82.0,0.6236933797909407,0.7346938775510204,0.24260355029585798,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,7,1,179.0,178.0,85.0,0.6236933797909407,0.726530612244898,0.2514792899408284,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,8,1,179.0,182.0,86.0,0.6236933797909407,0.7428571428571429,0.25443786982248523,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,9,1,179.0,181.0,82.0,0.6236933797909407,0.7387755102040816,0.24260355029585798,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,10,2,104.0,231.46665954589844,108.86666870117188,0.3623693379790941,0.9447618756975447,0.32209073580228365,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,11,2,104.0,231.0,107.0,0.3623693379790941,0.9428571428571428,0.3165680473372781,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,12,2,104.0,230.0,110.0,0.3623693379790941,0.9387755102040817,0.3254437869822485,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,13,2,104.0,233.0,110.0,0.3623693379790941,0.9510204081632653,0.3254437869822485,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,14,2,104.0,232.0,107.0,0.3623693379790941,0.9469387755102041,0.3165680473372781,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,15,3,159.0,103.63636016845703,55.09090805053711,0.554006968641115,0.42300555170798787,0.16299085222052398,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,16,3,159.0,103.0,54.0,0.554006968641115,0.4204081632653061,0.15976331360946747,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,17,3,159.0,102.0,56.0,0.554006968641115,0.4163265306122449,0.16568047337278108,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,18,3,159.0,105.0,56.0,0.554006968641115,0.42857142857142855,0.16568047337278108,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,19,3,159.0,104.0,54.0,0.554006968641115,0.42448979591836733,0.15976331360946747,246,339,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,0,0,268.0,146.11019897460938,197.3030242919922,0.8963210702341137,0.6217455275515292,0.6015336106463176,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,1,0,268.0,146.0,187.0,0.8963210702341137,0.6212765957446809,0.5701219512195121,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,2,0,268.0,137.0,202.0,0.8963210702341137,0.5829787234042553,0.6158536585365854,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,3,0,268.0,155.0,203.0,0.8963210702341137,0.6595744680851063,0.6189024390243902,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,4,0,268.0,147.0,187.0,0.8963210702341137,0.625531914893617,0.5701219512195121,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,5,1,173.0,154.77142333984375,271.5714416503906,0.5785953177257525,0.6586018014461437,0.8279617123487519,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,6,1,173.0,154.0,269.0,0.5785953177257525,0.6553191489361702,0.8201219512195121,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,7,1,173.0,152.0,273.0,0.5785953177257525,0.6468085106382979,0.8323170731707317,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,8,1,173.0,157.0,274.0,0.5785953177257525,0.6680851063829787,0.8353658536585366,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,9,1,173.0,155.0,269.0,0.5785953177257525,0.6595744680851063,0.8201219512195121,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,10,2,61.0,171.5,69.5,0.2040133779264214,0.7297872340425532,0.21189024390243902,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,11,2,61.0,171.0,67.0,0.2040133779264214,0.7276595744680852,0.20426829268292682,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,12,2,61.0,169.0,71.0,0.2040133779264214,0.7191489361702128,0.21646341463414634,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,13,2,61.0,174.0,71.0,0.2040133779264214,0.7404255319148936,0.21646341463414634,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,14,2,61.0,172.0,67.0,0.2040133779264214,0.7319148936170212,0.20426829268292682,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,15,3,224.0,100.90908813476562,222.09091186523438,0.7491638795986622,0.42940037504155587,0.6771064386135195,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,16,3,224.0,100.0,220.0,0.7491638795986622,0.425531914893617,0.6707317073170732,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,17,3,224.0,99.0,224.0,0.7491638795986622,0.42127659574468085,0.6829268292682927,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,18,3,224.0,103.0,223.0,0.7491638795986622,0.43829787234042555,0.6798780487804879,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,19,3,224.0,101.0,220.0,0.7491638795986622,0.4297872340425532,0.6707317073170732,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,20,4,89.0,125.88888549804688,307.27777099609375,0.2976588628762542,0.5356973850980719,0.9368224725490664,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,21,4,89.0,125.0,306.0,0.2976588628762542,0.5319148936170213,0.9329268292682927,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,22,4,89.0,124.0,308.0,0.2976588628762542,0.5276595744680851,0.9390243902439024,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,23,4,89.0,127.0,309.0,0.2976588628762542,0.5404255319148936,0.9420731707317073,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,24,4,89.0,126.0,305.0,0.2976588628762542,0.5361702127659574,0.9298780487804879,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,25,5,220.0,187.0,93.5,0.7357859531772575,0.7957446808510639,0.2850609756097561,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,26,5,220.0,186.0,92.0,0.7357859531772575,0.7914893617021277,0.2804878048780488,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,27,5,220.0,186.0,95.0,0.7357859531772575,0.7914893617021277,0.2896341463414634,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,28,5,220.0,189.0,94.0,0.7357859531772575,0.8042553191489362,0.2865853658536585,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,29,5,220.0,187.0,92.0,0.7357859531772575,0.7957446808510639,0.2804878048780488,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,30,6,230.0,163.81817626953125,118.18181610107422,0.7692307692307693,0.6970986224235373,0.36031041494229943,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,31,6,230.0,163.0,117.0,0.7692307692307693,0.6936170212765957,0.3567073170731707,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,32,6,230.0,163.0,119.0,0.7692307692307693,0.6936170212765957,0.3628048780487805,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,33,6,230.0,165.0,119.0,0.7692307692307693,0.7021276595744681,0.3628048780487805,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,34,6,230.0,164.0,117.0,0.7692307692307693,0.6978723404255319,0.3567073170731707,236,329,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512,0,0,275.0,149.0,99.65625,0.870253164556962,0.6898148148148148,0.3085332817337461,217,324,317.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512,1,0,275.0,148.0,97.0,0.870253164556962,0.6851851851851852,0.30030959752321984,217,324,317.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512,2,0,275.0,147.0,102.0,0.870253164556962,0.6805555555555556,0.3157894736842105,217,324,317.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512,3,0,275.0,151.0,101.0,0.870253164556962,0.6990740740740741,0.3126934984520124,217,324,317.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512,4,0,275.0,149.0,97.0,0.870253164556962,0.6898148148148148,0.30030959752321984,217,324,317.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512,5,1,206.0,105.5,48.0,0.6518987341772152,0.48842592592592593,0.14860681114551083,217,324,317.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512,6,1,206.0,105.0,47.0,0.6518987341772152,0.4861111111111111,0.14551083591331268,217,324,317.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512,7,1,206.0,104.0,49.0,0.6518987341772152,0.48148148148148145,0.15170278637770898,217,324,317.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512,8,1,206.0,107.0,49.0,0.6518987341772152,0.49537037037037035,0.15170278637770898,217,324,317.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512,9,1,206.0,106.0,47.0,0.6518987341772152,0.49074074074074076,0.14551083591331268,217,324,317.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,0,0,182.0,161.85000610351562,270.1111145019531,0.5909090909090909,0.7458525626890121,0.8015166602431844,218,338,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,1,0,182.0,161.0,260.0,0.5909090909090909,0.7419354838709677,0.771513353115727,218,338,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,2,0,182.0,153.0,275.0,0.5909090909090909,0.7050691244239631,0.8160237388724035,218,338,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,3,0,182.0,170.0,276.0,0.5909090909090909,0.783410138248848,0.8189910979228486,218,338,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,4,0,182.0,162.0,260.0,0.5909090909090909,0.7465437788018433,0.771513353115727,218,338,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,5,1,203.0,54.88461685180664,150.40769958496094,0.6590909090909091,0.25292450162122876,0.4463136486200621,218,338,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,6,1,203.0,54.0,145.0,0.6590909090909091,0.2488479262672811,0.43026706231454004,218,338,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,7,1,203.0,50.0,154.0,0.6590909090909091,0.2304147465437788,0.456973293768546,218,338,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,8,1,203.0,60.0,153.0,0.6590909090909091,0.2764976958525346,0.4540059347181009,218,338,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,9,1,203.0,55.0,144.0,0.6590909090909091,0.2534562211981567,0.42729970326409494,218,338,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,10,2,201.0,37.36666488647461,221.18333435058594,0.6525974025974026,0.17219661238006734,0.6563303689928366,218,338,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,11,2,201.0,37.0,217.0,0.6525974025974026,0.17050691244239632,0.6439169139465876,218,338,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,12,2,201.0,34.0,223.0,0.6525974025974026,0.15668202764976957,0.6617210682492581,218,338,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,13,2,201.0,40.0,224.0,0.6525974025974026,0.18433179723502305,0.6646884272997032,218,338,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,14,2,201.0,38.0,217.0,0.6525974025974026,0.17511520737327188,0.6439169139465876,218,338,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521,0,0,267.0,163.5,154.0,0.8369905956112853,0.6756198347107438,0.4489795918367347,243,344,320.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521,1,0,267.0,163.0,152.0,0.8369905956112853,0.6735537190082644,0.44314868804664725,243,344,320.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521,2,0,267.0,161.0,155.0,0.8369905956112853,0.6652892561983471,0.4518950437317784,243,344,320.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521,3,0,267.0,165.0,156.0,0.8369905956112853,0.6818181818181818,0.45481049562682213,243,344,320.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521,4,0,267.0,164.0,152.0,0.8369905956112853,0.6776859504132231,0.44314868804664725,243,344,320.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521,5,1,237.0,177.625,157.75,0.7429467084639498,0.7339876033057852,0.45991253644314867,243,344,320.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521,6,1,237.0,177.0,156.0,0.7429467084639498,0.731404958677686,0.45481049562682213,243,344,320.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521,7,1,237.0,176.0,159.0,0.7429467084639498,0.7272727272727273,0.46355685131195334,243,344,320.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521,8,1,237.0,179.0,159.0,0.7429467084639498,0.7396694214876033,0.46355685131195334,243,344,320.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521,9,1,237.0,178.0,156.0,0.7429467084639498,0.7355371900826446,0.45481049562682213,243,344,320.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171177995014336749670107905732,0,0,116.0,185.7857208251953,269.5,0.3918918918918919,0.8077640035878058,0.839563862928349,231,322,297.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171177995014336749670107905732,1,0,116.0,185.0,267.0,0.3918918918918919,0.8043478260869565,0.8317757009345794,231,322,297.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171177995014336749670107905732,2,0,116.0,184.0,271.0,0.3918918918918919,0.8,0.8442367601246106,231,322,297.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171177995014336749670107905732,3,0,116.0,188.0,271.0,0.3918918918918919,0.8173913043478261,0.8442367601246106,231,322,297.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171177995014336749670107905732,4,0,116.0,186.0,267.0,0.3918918918918919,0.808695652173913,0.8317757009345794,231,322,297.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,0,0,98.0,190.0,215.5,0.3487544483985765,0.8837209302325582,0.6510574018126888,216,332,282.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,1,0,98.0,189.0,213.0,0.3487544483985765,0.8790697674418605,0.6435045317220544,216,332,282.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,2,0,98.0,188.0,217.0,0.3487544483985765,0.8744186046511628,0.6555891238670695,216,332,282.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,3,0,98.0,192.0,217.0,0.3487544483985765,0.8930232558139535,0.6555891238670695,216,332,282.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,4,0,98.0,190.0,213.0,0.3487544483985765,0.8837209302325582,0.6435045317220544,216,332,282.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.172243743899615313644757844726,0,0,218.0,150.164794921875,51.0,0.759581881533101,0.6673990885416666,0.1624203821656051,226,315,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.172243743899615313644757844726,1,0,218.0,150.0,42.0,0.759581881533101,0.6666666666666666,0.1337579617834395,226,315,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.172243743899615313644757844726,2,0,218.0,142.0,55.0,0.759581881533101,0.6311111111111111,0.1751592356687898,226,315,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.172243743899615313644757844726,3,0,218.0,157.0,56.0,0.759581881533101,0.6977777777777778,0.17834394904458598,226,315,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.172243743899615313644757844726,4,0,218.0,151.0,42.0,0.759581881533101,0.6711111111111111,0.1337579617834395,226,315,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.172243743899615313644757844726,5,1,142.0,123.62337493896484,71.93506622314453,0.49477351916376305,0.5494372219509549,0.22909256758963226,226,315,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.172243743899615313644757844726,6,1,142.0,123.0,68.0,0.49477351916376305,0.5466666666666666,0.21656050955414013,226,315,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.172243743899615313644757844726,7,1,142.0,120.0,74.0,0.49477351916376305,0.5333333333333333,0.2356687898089172,226,315,288.0
