seriesuid,png,grid,foreground_fraction,foreground_mean,foreground_std,image_p99,z_range,z_std,grad_p95,grad_p99,grad_max,edge_z_std,control_points,control_labels,anchor_labels,control_z_range,pseudo_region_count,qc_badness,qc_rank_worst_no_nodule
1.3.6.1.4.1.14519.5.2.1.6279.6001.226564372605239604660221582288,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.226564372605239604660221582288/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.226564372605239604660221582288.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.226564372605239604660221582288/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.226564372605239604660221582288.npy,0.5832971565009768,0.3566989302635193,0.233468472957611,0.9411764740943908,31.476341247558594,7.807101726531982,0.3126260176301002,0.3278305557370186,0.3368711471557617,4.598554611206055,18,10,8,31.0,2,0.0725144956651661,113
1.3.6.1.4.1.14519.5.2.1.6279.6001.120196332569034738680965284519,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.120196332569034738680965284519/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.120196332569034738680965284519.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.120196332569034738680965284519/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.120196332569034738680965284519.npy,0.4620591093580289,0.3118638098239898,0.2195958346128463,0.843137264251709,32.31263732910156,7.963346004486084,0.2557868421077728,0.2883307826519012,0.2971211075782776,3.4696059226989746,18,10,8,32.0,2,0.0702145544118351,114
1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574.npy,0.6432530684231365,0.3252282440662384,0.2319658100605011,0.8901960849761963,28.047271728515625,5.299068927764893,0.3924166411161423,0.4941658824682235,0.5360790491104126,3.678055047988891,18,10,8,27.0,2,0.0697438850171036,115
1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754.npy,0.5973553719008264,0.3769266009330749,0.2470908463001251,0.9921568632125854,30.259918212890625,7.900739669799805,0.2944540277123451,0.3179515591263776,0.3281027972698211,4.318239212036133,18,10,8,30.0,2,0.0695678309331337,116
1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348.npy,0.2634198074726709,0.3928744196891784,0.2194138318300247,0.8745098114013672,5.5372467041015625,1.4873051643371582,0.0980824925005435,0.1187677955627441,0.1651586592197418,0.9915165901184082,13,5,8,0.0,1,0.0644695443038837,117
1.3.6.1.4.1.14519.5.2.1.6279.6001.803808126682275425758092691689,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.803808126682275425758092691689/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.803808126682275425758092691689.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.803808126682275425758092691689/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.803808126682275425758092691689.npy,0.4914011437908496,0.3948215544223785,0.2209462821483612,1.0,24.233871459960938,4.0473761558532715,0.2907650664448731,0.6094267815351463,2.0525588989257812,1.6676725149154663,23,15,8,21.0,3,0.0623785281346903,118
1.3.6.1.4.1.14519.5.2.1.6279.6001.221945191226273284587353530424,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.221945191226273284587353530424/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.221945191226273284587353530424.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.221945191226273284587353530424/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.221945191226273284587353530424.npy,0.6135262915129152,0.3307475745677948,0.2454332560300827,1.0,28.150146484375,6.616506576538086,0.2746917441487311,0.3150141483545306,0.7984104156494141,2.466769218444824,18,10,8,27.0,2,0.0618490446322494,119
1.3.6.1.4.1.14519.5.2.1.6279.6001.308153138776443962077214577161,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.308153138776443962077214577161/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.308153138776443962077214577161.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.308153138776443962077214577161/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.308153138776443962077214577161.npy,0.6674766620091934,0.3382358253002167,0.229067176580429,0.91372549533844,25.230255126953125,6.4390716552734375,0.294756582379341,0.3385304480791092,0.3573406934738159,3.6107001304626465,18,10,8,25.0,2,0.0602301167216565,120
1.3.6.1.4.1.14519.5.2.1.6279.6001.414288023902112119945238126594,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.414288023902112119945238126594/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.414288023902112119945238126594.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.414288023902112119945238126594/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.414288023902112119945238126594.npy,0.6171862784952625,0.3168545067310333,0.2365686744451522,0.9058823585510254,21.266754150390625,4.168794631958008,0.237505952268838,0.6176356726884843,1.982390284538269,2.441733121871948,23,15,8,19.0,3,0.0593997340354654,121
1.3.6.1.4.1.14519.5.2.1.6279.6001.232011770495640253949434620907,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.232011770495640253949434620907/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.232011770495640253949434620907.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.232011770495640253949434620907/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.232011770495640253949434620907.npy,0.5887284701114488,0.3497458100318908,0.2254464924335479,1.0,25.945465087890625,5.848024368286133,0.2235443957149982,0.2531216454505921,0.4348325431346893,3.7387256622314458,18,10,8,25.0,2,0.059144370426072,122
1.3.6.1.4.1.14519.5.2.1.6279.6001.292576688635952269497781991202,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.292576688635952269497781991202/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.292576688635952269497781991202.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.292576688635952269497781991202/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.292576688635952269497781991202.npy,0.6680524344569289,0.3558443784713745,0.2663854360580444,1.0,25.28282165527344,6.1758832931518555,0.2583577185869217,0.2989136639237406,0.3203088939189911,2.474463939666748,18,10,8,25.0,2,0.0566042547646496,123
1.3.6.1.4.1.14519.5.2.1.6279.6001.202476538079060560282495099956,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.202476538079060560282495099956/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.202476538079060560282495099956.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.202476538079060560282495099956/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.202476538079060560282495099956.npy,0.5297131778174432,0.3069417774677276,0.2312956750392913,0.9167058873176654,24.102569580078125,5.21428108215332,0.2154933966696262,0.2842798861861229,0.6562371253967285,2.8765361309051514,18,10,8,23.0,2,0.0550916483988364,124
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831.npy,0.4828333622333969,0.3498740196228027,0.2133481055498123,0.9333333373069764,24.269027709960938,6.14270544052124,0.2239238590002059,0.2434424084424972,0.2506385147571563,2.725515365600586,18,10,8,24.0,2,0.0538083525823222,125
1.3.6.1.4.1.14519.5.2.1.6279.6001.151669338315069779994664893123,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.151669338315069779994664893123/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.151669338315069779994664893123.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.151669338315069779994664893123/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.151669338315069779994664893123.npy,0.6458073945758674,0.3416748344898224,0.2393988668918609,0.9843137264251708,21.482925415039062,5.525187015533447,0.1992995306849479,0.2982261323928833,0.3475660681724548,2.9409971237182617,18,10,8,21.0,2,0.0512872088273366,126
1.3.6.1.4.1.14519.5.2.1.6279.6001.245349763807614756148761326488,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.245349763807614756148761326488/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.245349763807614756148761326488.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.245349763807614756148761326488/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.245349763807614756148761326488.npy,0.595623470068986,0.3340800702571869,0.2421789914369583,1.0,22.398269653320312,4.9663825035095215,0.2026912599802016,0.264775584936142,1.2902746200561523,2.61947250366211,18,10,8,21.0,2,0.0510947669784227,127
1.3.6.1.4.1.14519.5.2.1.6279.6001.145283812746259413053188838096,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.145283812746259413053188838096/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.145283812746259413053188838096.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.145283812746259413053188838096/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.145283812746259413053188838096.npy,0.5552004823635815,0.331248015165329,0.2384061217308044,0.9372549057006836,20.43122100830078,4.535281181335449,0.1757130563259124,0.1969855718314647,0.4082249999046325,3.480638027191162,18,10,8,19.0,2,0.0476963533403144,128
1.3.6.1.4.1.14519.5.2.1.6279.6001.121805476976020513950614465787,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.121805476976020513950614465787/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.121805476976020513950614465787.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.121805476976020513950614465787/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.121805476976020513950614465787.npy,0.299866234501209,0.3776027858257293,0.2329401969909668,0.8784313797950745,6.593109130859375,1.787017583847046,0.1141719758510589,0.1391006222367286,0.1906494051218032,1.2130028009414673,13,5,8,0.0,1,0.0465049616643798,129
1.3.6.1.4.1.14519.5.2.1.6279.6001.144438612068946916340281098509,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.144438612068946916340281098509/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.144438612068946916340281098509.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.144438612068946916340281098509/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.144438612068946916340281098509.npy,0.628652123100896,0.3333591520786285,0.2209999859333038,0.9098039269447328,16.96124267578125,2.2266688346862793,0.1813249960541721,0.3926236993074417,1.0505383014678955,2.530202865600586,13,5,8,5.0,1,0.0456701218068599,130
1.3.6.1.4.1.14519.5.2.1.6279.6001.170825539570536865106681134236,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.170825539570536865106681134236/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.170825539570536865106681134236.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.170825539570536865106681134236/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.170825539570536865106681134236.npy,0.5797984399020668,0.3443447649478912,0.2487752437591552,0.9411764740943908,20.24005126953125,5.010622024536133,0.2023318171501159,0.2212721145153049,0.2410032600164413,2.357116222381592,18,10,8,20.0,2,0.045609618267748,131
1.3.6.1.4.1.14519.5.2.1.6279.6001.213022585153512920098588556742,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.213022585153512920098588556742/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.213022585153512920098588556742.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.213022585153512920098588556742/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.213022585153512920098588556742.npy,0.6043161814488829,0.3003423511981964,0.2241447567939758,0.8627451062202454,18.409637451171875,3.174717426300049,0.2404463417828082,0.3044261789321899,0.5836797952651978,1.3866233825683594,23,15,8,17.0,3,0.0428968997478485,132
1.3.6.1.4.1.14519.5.2.1.6279.6001.965620538050807352935663552285,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.965620538050807352935663552285/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.965620538050807352935663552285.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.965620538050807352935663552285/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.965620538050807352935663552285.npy,0.5507931274499029,0.3230709433555603,0.214246928691864,0.8588235378265381,15.902481079101562,2.724236488342285,0.1461415365338325,0.2731866866350179,1.1285052299499512,2.161811590194702,13,5,8,3.0,1,0.0395037614868747,133
1.3.6.1.4.1.14519.5.2.1.6279.6001.397202838387416555106806022938,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.397202838387416555106806022938/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.397202838387416555106806022938.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.397202838387416555106806022938/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.397202838387416555106806022938.npy,0.3980220158238734,0.5007666349411011,0.1963889002799987,0.9058823585510254,13.53570556640625,2.3393685817718506,0.1442101083695888,0.2529051887989044,0.5623204112052917,2.0159099102020264,13,5,8,4.0,1,0.0364320146017604,134
1.3.6.1.4.1.14519.5.2.1.6279.6001.108193664222196923321844991231,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.108193664222196923321844991231/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.108193664222196923321844991231.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.108193664222196923321844991231/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.108193664222196923321844991231.npy,0.6845547543182962,0.3565602600574493,0.2391214966773986,1.0,13.467636108398438,2.814119338989258,0.216803926974535,0.274871115088463,0.4124771058559418,1.9307936429977417,18,10,8,13.0,2,0.0349828461733129,135
1.3.6.1.4.1.14519.5.2.1.6279.6001.245546033414728092794968890929,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.245546033414728092794968890929/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.245546033414728092794968890929.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.245546033414728092794968890929/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.245546033414728092794968890929.npy,0.5582114906267063,0.3520082235336303,0.2369888871908188,0.9215686321258544,13.324081420898438,1.8260854482650757,0.138851748406887,0.2774067518115045,1.1256444454193115,1.8716912269592283,13,5,8,3.0,1,0.0346883187601963,136
1.3.6.1.4.1.14519.5.2.1.6279.6001.340012777775661021262977442176,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.340012777775661021262977442176/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.340012777775661021262977442176.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.340012777775661021262977442176/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.340012777775661021262977442176.npy,0.3199409703006825,0.4020761251449585,0.2311868816614151,0.9686274528503418,6.0974273681640625,1.7531582117080688,0.1288320295512675,0.1563270656764507,0.2157771736383438,1.0834370851516724,13,5,8,0.0,1,0.0344364172838473,137
1.3.6.1.4.1.14519.5.2.1.6279.6001.619372068417051974713149104919,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.619372068417051974713149104919/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.619372068417051974713149104919.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.619372068417051974713149104919/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.619372068417051974713149104919.npy,0.5623288012351213,0.319960206747055,0.23756805062294,1.0,12.780258178710938,2.785212993621826,0.1400065153837204,0.2633293390274046,0.6569153666496277,1.6963562965393066,13,5,8,5.0,1,0.0329699911276499,138
1.3.6.1.4.1.14519.5.2.1.6279.6001.311236942972970815890902714604,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.311236942972970815890902714604/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.311236942972970815890902714604.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.311236942972970815890902714604/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.311236942972970815890902714604.npy,0.6165579820038419,0.3170777261257171,0.232335552573204,0.929411768913269,13.436187744140623,3.060608386993408,0.1522388376295566,0.2064301185309886,0.2235752642154693,1.7841777801513672,18,10,8,13.0,2,0.0325513893076115,139
1.3.6.1.4.1.14519.5.2.1.6279.6001.842980983137518332429408284002,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.842980983137518332429408284002/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.842980983137518332429408284002.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.842980983137518332429408284002/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.842980983137518332429408284002.npy,0.5360196056081158,0.3924569487571716,0.2534105777740478,1.0,13.363853454589844,3.3747189044952393,0.1293436288833618,0.1435326968133449,0.1600046902894973,2.054957151412964,18,10,8,13.0,2,0.0311456414429677,140
1.3.6.1.4.1.14519.5.2.1.6279.6001.306520140119968755187868602181,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.306520140119968755187868602181/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.306520140119968755187868602181.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.306520140119968755187868602181/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.306520140119968755187868602181.npy,0.5799612403100776,0.3500323295593261,0.2234270870685577,0.9333333373069764,13.134750366210938,3.212657928466797,0.1409955568611621,0.1591465543210506,0.178203210234642,1.3321857452392578,23,15,8,13.0,3,0.0296260600071814,141
1.3.6.1.4.1.14519.5.2.1.6279.6001.309955814083231537823157605135,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.309955814083231537823157605135/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.309955814083231537823157605135.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.309955814083231537823157605135/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.309955814083231537823157605135.npy,0.5577917303014877,0.3054531216621399,0.2270128428936004,0.8705882430076599,12.421722412109377,2.7620644569396973,0.1305065661668777,0.1936261290311813,0.2145546376705169,1.359774827957153,18,10,8,12.0,2,0.0295333763976891,142
