seriesuid,png,grid,foreground_fraction,foreground_mean,foreground_std,image_p99,z_range,z_std,grad_p95,grad_p99,grad_max,edge_z_std,control_points,control_labels,anchor_labels,control_z_range,qc_badness,qc_rank_worst
1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981.npy,0.47496679145030796,0.3008280396461487,0.23135891556739807,0.8156862854957581,6.4267120361328125,1.7871595621109009,0.10552948899567129,0.126932848840952,0.17759060859680176,1.113477349281311,13,5,8,0.0,0.012099770643940803,534
1.3.6.1.4.1.14519.5.2.1.6279.6001.504324996863016748259361352296,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.504324996863016748259361352296/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.504324996863016748259361352296.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.504324996863016748259361352296/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.504324996863016748259361352296.npy,0.47138348368498223,0.3250913619995117,0.2309568077325821,0.8509804010391235,3.5621185302734375,0.9162085652351379,0.062219140492379636,0.07610259503126142,0.11326885223388672,0.5699771642684937,13,5,8,0.0,0.01199174085319733,535
1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603.npy,0.5916050266443967,0.3373923897743225,0.24344511330127716,0.886274516582489,12.0450439453125,2.813964605331421,0.12314546182751651,0.15707433804869633,0.17581386864185333,1.2965902090072632,18,10,8,12.0,0.011796607067311797,536
1.3.6.1.4.1.14519.5.2.1.6279.6001.390009458146468860187238398197,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.390009458146468860187238398197/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.390009458146468860187238398197.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.390009458146468860187238398197/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.390009458146468860187238398197.npy,0.5604916143899629,0.3145088255405426,0.22853457927703857,0.8745098114013672,10.7366943359375,2.527524948120117,0.13245441243052483,0.176848313063383,0.3200424909591675,1.723164439201355,13,5,8,3.0,0.011712400361191894,537
1.3.6.1.4.1.14519.5.2.1.6279.6001.160216916075817913953530562493,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.160216916075817913953530562493/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.160216916075817913953530562493.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.160216916075817913953530562493/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.160216916075817913953530562493.npy,0.568065415821501,0.31796982884407043,0.2235279232263565,0.8666666746139526,8.895065307617188,1.8765689134597778,0.08956970795989037,0.20755840569734785,0.7486541271209717,0.9601507782936096,18,10,8,7.0,0.011687351133840021,538
1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409.npy,0.5641475340136054,0.48980119824409485,0.2618163824081421,1.0,13.011474609375,3.04409122467041,0.12197930216789245,0.1307967384159565,0.1630084216594696,1.9978644847869873,18,10,8,13.0,0.01147949100372692,539
1.3.6.1.4.1.14519.5.2.1.6279.6001.109882169963817627559804568094,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.109882169963817627559804568094/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.109882169963817627559804568094.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.109882169963817627559804568094/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.109882169963817627559804568094.npy,0.593430180644275,0.3251861035823822,0.2305518239736557,0.9137254953384399,8.41802978515625,1.8923046588897705,0.11247648671269417,0.19132879823446283,0.30766361951828003,0.8369961977005005,18,10,8,5.0,0.010894869156595738,540
1.3.6.1.4.1.14519.5.2.1.6279.6001.272259794130271010519952623746,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.272259794130271010519952623746/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.272259794130271010519952623746.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.272259794130271010519952623746/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.272259794130271010519952623746.npy,0.5101883561643835,0.311269611120224,0.21053525805473328,0.7529411911964417,9.28594970703125,2.0480644702911377,0.09481122754514218,0.1754792900383473,0.5066930651664734,0.7552981972694397,13,5,8,3.0,0.010861937874596982,541
1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702.npy,0.516998106060606,0.34203222393989563,0.23761983215808868,0.929411768913269,9.081985473632812,1.8734533786773682,0.11346551626920698,0.17868458330631254,0.4951964020729065,1.119643211364746,13,5,8,4.0,0.01085279644280672,542
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514.npy,0.5506827634436307,0.31557875871658325,0.23147182166576385,0.8352941274642944,8.47247314453125,1.6290301084518433,0.11719887740910052,0.18534897446632312,0.3738757073879242,1.0234601497650146,13,5,8,4.0,0.010730771194895086,543
1.3.6.1.4.1.14519.5.2.1.6279.6001.281967919138248195763602360723,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.281967919138248195763602360723/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.281967919138248195763602360723.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.281967919138248195763602360723/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.281967919138248195763602360723.npy,0.6571546732837056,0.3400782644748688,0.2408307045698166,0.8980392217636108,6.409736633300781,1.395277500152588,0.10735938586294648,0.22049582466483045,0.6696400046348572,1.109183430671692,13,5,8,3.0,0.010727079097885202,544
1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656.npy,0.6260956790123456,0.3335329294204712,0.2191195785999298,0.8509804010391235,9.438247680664062,2.3714356422424316,0.1201176021248102,0.16811067506670982,0.3028773367404938,1.491729497909546,13,5,8,3.0,0.010707067873370328,545
1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032.npy,0.476663861420857,0.4196244478225708,0.21331186592578888,0.8980392217636108,6.1393890380859375,1.520121455192566,0.10324716195464134,0.1246956877410412,0.1679030954837799,0.9237555861473083,18,10,8,2.0,0.010382502796159486,546
1.3.6.1.4.1.14519.5.2.1.6279.6001.254929810944557499537650429296,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.254929810944557499537650429296/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.254929810944557499537650429296.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.254929810944557499537650429296/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.254929810944557499537650429296.npy,0.5525951991956768,0.36896637082099915,0.21827371418476105,0.8470588326454163,9.186286926269531,1.3971326351165771,0.0963549196720122,0.15825259208679224,0.34815922379493713,1.4683830738067627,13,5,8,3.0,0.010246701979637155,547
1.3.6.1.4.1.14519.5.2.1.6279.6001.268589491017129166376960414534,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.268589491017129166376960414534/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.268589491017129166376960414534.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.268589491017129166376960414534/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.268589491017129166376960414534.npy,0.5969696969696969,0.3104427456855774,0.23846346139907837,0.8941176533699036,8.915924072265625,2.2709574699401855,0.12040556445717805,0.15786063104867926,0.43434563279151917,1.5153906345367432,13,5,8,2.0,0.010083761660340758,548
1.3.6.1.4.1.14519.5.2.1.6279.6001.334166493392278943610545989413,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.334166493392278943610545989413/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.334166493392278943610545989413.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.334166493392278943610545989413/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.334166493392278943610545989413.npy,0.5224127517659726,0.3121132254600525,0.2308608442544937,0.8078431487083435,9.76251220703125,1.8304613828659058,0.12141004540026187,0.14330068096518514,0.1916457712650299,1.5408138036727905,13,5,8,2.0,0.010080890024163656,549
1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179.npy,0.6698643957660014,0.304606169462204,0.2401658594608307,0.886274516582489,10.037857055664062,1.8444890975952148,0.10608558356761931,0.1321856454014778,0.32890093326568604,1.1107128858566284,23,15,8,10.0,0.009872620728694732,550
1.3.6.1.4.1.14519.5.2.1.6279.6001.215785045378334625097907422785,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.215785045378334625097907422785/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.215785045378334625097907422785.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.215785045378334625097907422785/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.215785045378334625097907422785.npy,0.4778572397620017,0.3719470202922821,0.2512942850589752,0.9725490212440491,5.367462158203125,1.3903729915618896,0.12468798905611037,0.15162039399147037,0.21130219101905823,0.9964656829833984,13,5,8,0.0,0.009784501434195266,551
1.3.6.1.4.1.14519.5.2.1.6279.6001.223098610241551815995595311693,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.223098610241551815995595311693/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.223098610241551815995595311693.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.223098610241551815995595311693/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.223098610241551815995595311693.npy,0.4739848035022392,0.3258167803287506,0.23453329503536224,0.8156862854957581,3.4216461181640625,0.9518511891365051,0.06362122632563111,0.07766743853688238,0.10970233380794525,0.6200312972068787,13,5,8,0.0,0.009688403198080503,552
1.3.6.1.4.1.14519.5.2.1.6279.6001.743969234977916254223533321294,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.743969234977916254223533321294/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.743969234977916254223533321294.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.743969234977916254223533321294/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.743969234977916254223533321294.npy,0.6277901785714286,0.36632007360458374,0.2211892157793045,0.843137264251709,6.6919403076171875,1.281264305114746,0.08965846858918644,0.1795526401698591,0.3550584018230438,0.5336960554122925,13,5,8,3.0,0.009553205420863303,553
1.3.6.1.4.1.14519.5.2.1.6279.6001.300693623747082239407271583452,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.300693623747082239407271583452/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.300693623747082239407271583452.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.300693623747082239407271583452/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.300693623747082239407271583452.npy,0.5128458498023716,0.3407350778579712,0.24954263865947723,0.9725490212440491,6.7366790771484375,1.9204496145248413,0.14454094320535654,0.17641820266842842,0.23913925886154175,1.2468531131744385,13,5,8,0.0,0.009476191074028611,554
1.3.6.1.4.1.14519.5.2.1.6279.6001.300392272203629213913702120739,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.300392272203629213913702120739/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.300392272203629213913702120739.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.300392272203629213913702120739/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.300392272203629213913702120739.npy,0.5287202860519006,0.3337372839450836,0.25842729210853577,1.0,8.21441650390625,1.7770675420761108,0.1205979607999324,0.14507368147373198,0.3143705725669861,1.1339311599731445,13,5,8,2.0,0.00927845937228865,555
1.3.6.1.4.1.14519.5.2.1.6279.6001.325580698241281352835338693869,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.325580698241281352835338693869/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.325580698241281352835338693869.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.325580698241281352835338693869/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.325580698241281352835338693869.npy,0.48938497400035863,0.36179614067077637,0.23545128107070923,0.9372549057006836,8.426895141601562,1.9697052240371704,0.09607952833175658,0.14085614979267094,0.3375992476940155,0.9212900996208191,18,10,8,7.0,0.009259433280262673,556
1.3.6.1.4.1.14519.5.2.1.6279.6001.669518152156802508672627785405,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.669518152156802508672627785405/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.669518152156802508672627785405.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.669518152156802508672627785405/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.669518152156802508672627785405.npy,0.5051226453448977,0.33543580770492554,0.22372804582118988,0.8235294222831726,7.7014312744140625,1.7937382459640503,0.11529327519237996,0.1496890281140805,0.5090644955635071,1.025113821029663,13,5,8,2.0,0.009143466343937652,557
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171.npy,0.48592202970297027,0.43459856510162354,0.21470212936401367,0.8666666746139526,8.4906005859375,1.9248849153518677,0.11874673143029213,0.1351340351998806,0.1828034669160843,1.0610496997833252,18,10,8,8.0,0.009108856469516953,558
1.3.6.1.4.1.14519.5.2.1.6279.6001.340012777775661021262977442176,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.340012777775661021262977442176/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.340012777775661021262977442176.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.340012777775661021262977442176/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.340012777775661021262977442176.npy,0.477679394945582,0.37484169006347656,0.2139662653207779,0.8313725590705872,4.7848358154296875,1.2455216646194458,0.10932553373277187,0.13362193360924718,0.18843139708042145,0.8917297124862671,13,5,8,0.0,0.009031484384599445,559
1.3.6.1.4.1.14519.5.2.1.6279.6001.161633200801003804714818844696,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.161633200801003804714818844696/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.161633200801003804714818844696.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.161633200801003804714818844696/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.161633200801003804714818844696.npy,0.6002906976744186,0.34245064854621887,0.23602955043315887,1.0,8.6917724609375,1.6086150407791138,0.10161169581115245,0.1268983456492424,0.26102960109710693,1.2923924922943115,13,5,8,2.0,0.00895295871189899,560
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629.npy,0.4755981994787965,0.4320458471775055,0.224742591381073,0.929411768913269,3.611846923828125,0.9659222960472107,0.08043168745934963,0.09486909680068492,0.13559013605117798,0.5483661890029907,13,5,8,0.0,0.008941402726424264,561
1.3.6.1.4.1.14519.5.2.1.6279.6001.179730018513720561213088132029,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.179730018513720561213088132029/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.179730018513720561213088132029.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.179730018513720561213088132029/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.179730018513720561213088132029.npy,0.4731708108809972,0.4893988072872162,0.22476130723953247,0.9132941228151299,2.2794418334960938,0.6193473935127258,0.042010754719376556,0.04989289283752441,0.06876883655786514,0.3790178894996643,13,5,8,0.0,0.00886341607051146,562
1.3.6.1.4.1.14519.5.2.1.6279.6001.209269973797560820442292189762,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.209269973797560820442292189762/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.209269973797560820442292189762.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.209269973797560820442292189762/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.209269973797560820442292189762.npy,0.5989668451206913,0.39845556020736694,0.22550655901432037,0.9607843160629272,7.4703369140625,1.2101764678955078,0.09014633372426027,0.14433154761791223,0.3501910865306854,1.105255126953125,13,5,8,2.0,0.008840962472061314,563
